reach_id,fit_method,nobs,med_flow_area,med_wse,med_width,h_break_0,h_break_1,h_break_2,h_break_3,m_1,m_2,m_3,y0_1,y0_2,y0_3,ormse,mor
45343000121,simple,24,1616.8152579152957,50.37230327565257,1188.0300560164642,49.008983014048404,51.896395133816924,55.98269560361237,58.426095863830774,193.12900313503786,142.5528518302911,28.52096729594518,-8540.322661226119,-5915.6027287672705,468.20955222529113,83.4652476892145,58.20538591246577
45347300141,simple,24,293.37047100821655,150.79829999997915,294.4008740724081,149.8018000000314,153.15400025306957,155.11318169804773,159.83260552655625,2.8800218312056764e-08,165.16270530912269,63.79829540443139,294.4008697293841,-25000.928136570776,-9277.972005309006,160.65799913243154,140.50352703773046
45347300031,simple,24,485.0504973595489,115.26724999999743,179.14076685988533,112.55960000000114,115.42359968421565,119.42166941155901,123.53749999998342,7.895850090541203e-09,181.16587743642728,5.292723356918365e-08,179.1407659497524,-20731.67694680074,903.4545707466463,92.48159295663876,75.97830817237292
45349500061,simple,24,863.7745375208906,407.40274125363055,232.9261041505879,403.36112395139935,407.01650121725373,409.93035958992164,410.93188425297353,3.648411782335601,33.91691740382347,264.45137578104067,-1265.1377659072962,-13584.919021040065,-108087.99244148053,77.97025976095784,55.63622503672684
45347800011,simple,23,8200.088488909882,332.8288439469666,1986.2436318285036,326.71560929916166,329.827998104895,330.9064679210177,333.7502619063723,309.42253176044704,7.918268327268171e-07,248.14472315427534,-100546.9980548795,1509.2159030503865,-80603.47770714902,85.33021392805624,69.02645596345499
45347300151,simple,23,89.19953956408426,161.34468782295923,179.776227669925,160.76003166983858,164.38751744630002,166.47535173739345,168.96752336464112,164.4795287646397,2.932549353587315e-07,120.79938690784141,-26358.12199412831,680.2593620206519,-19429.861014304657,82.34196971918217,51.65451011320334
45347300131,simple,23,878.1251323700453,146.02674500287466,469.38300507736227,144.14462749175038,148.514600574996,150.64765938162378,152.85707774481642,5.108114601949209,130.25863182181712,167.6231062423219,-276.5383433469355,-18863.217420009776,-24492.08803548338,151.2154787738044,127.73641198528287
45349300191,simple,23,503.2729751885636,394.2963919488097,166.52743673863552,390.9279994142467,394.00115626888544,396.4376010910502,400.64269999995946,7.290475367207469,24.576454967730957,4.9591628216252864e-08,-2713.18413408346,-9523.88008393008,219.15074713941857,50.16563682298597,38.793028396108454
45349900041,set,23,539.240643140387,463.5150695750028,188.8061935145888,459.5445999999734,461.14393333333334,462.74326666666667,464.38413299328477,2.418561983790435e-07,19.353792822543834,48.41421009768906,120.48668783835261,-8804.397347737427,-22251.90976833456,58.657738899785215,47.38693331594433
45343000051,simple,23,697.8877558715467,34.0714045062828,569.2925313224932,32.44142500915942,35.309408111126096,39.44300041988395,46.837230917773496,180.0778072050722,22.289805890886704,54.96091588650035,-5566.211280565929,5.189652875547245,-1283.4569523995165,102.55172500580144,72.92260405203194
45347100021,simple,22,71.93795328051783,100.45376720096539,154.8800991116068,99.93373626263782,103.1223253990987,105.54929998850507,108.88110000001947,125.6529078460678,64.90812024682101,2.3001443016160008e-07,-12467.427853781646,-6203.284100672981,647.7225306708278,76.17502021880982,57.549143125079894
45343000101,simple,22,1066.3418916808732,45.728390530956204,988.5248503947105,44.634444554288436,46.79209931400412,50.635637025218905,54.32065353879173,239.2085072075192,56.54659666647667,20.74491855644212,-9950.09518551778,-1402.9609265955808,409.8798510778537,34.92638546870731,26.716971400065653
45349500031,simple,22,508.1556054070825,398.8128055725879,131.05154829990533,393.71147102733454,398.28083481731716,401.51202888915583,404.8654175205314,6.671151729601801,35.08641698016171,32.00664683685782,-2544.6052794995685,-13861.860845048071,-12625.296086297882,64.38435588197977,46.40088559234203
45347700011,simple,22,54.89200003631413,290.79703326957497,168.66452723233306,290.45387782519697,292.8336066871809,296.0302188787671,298.66229999955647,212.25901827438292,146.71042443756266,3.367130295718156e-06,-61555.62827167072,-42360.79712516152,1069.9209361146566,120.4586811385521,88.04400213931488
45343000031,simple,21,398.39101585133994,29.269525033033613,357.8168399833186,28.079606497134673,32.5499461171703,36.52200007788122,44.60819999911355,36.74444966807101,15.736000555878498,1.1471692873153994e-06,-717.6757494013297,-33.851862794392545,540.8583088347659,38.42564682783925,25.771085742800192
